Case ID,44A Mission Type,44A Payload (kg),44A Range (km),44A Endurance (min),44A Cruise Speed (km/h),44A Takeoff,44A Landing,44A Environment,44A Budget,Handoff Lossless,Pipeline Status,Physical Validation Status,Configuration,MTOW (kg),Calculated Mass (kg),Mass Conservation Status,Mass Diff (kg),Structural Mass (kg),Propulsion Mass (kg),Avionics Mass (kg),Payload Mass (kg),Battery Mass (kg),Wingspan (m),Wing Area (m2),Aspect Ratio,Root Chord (m),Tip Chord (m),Taper Ratio,Planform,Fuselage Length (m),Fuselage Width (m),Fuselage Height (m),Tail Config,Motor,Propeller,Battery,CG Location x (m),Static Margin,Static Margin Status,Achieved Range (km),Achieved Endurance (min),Achieved Speed (km/h),Stall Speed (km/h),Climb Rate (m/s),Takeoff Dist (m),Landing Dist (m),Performance Status,Propulsion Status,Electrical Status,Geometry Status,Failed Stage,Failure Category,Failure Reason,Technical Detail,Execution Time (ms),Iterations,Converged
2867,AGRICULTURE,24.26,28.5,32.8,71.8,RUNWAY,RUNWAY,DESERT,42452.62,True,EXCEPTION,NOT_EVALUATED,Conventional,,,NOT_EVALUATED,,,,,,,,,,,,,,,,,,,,,,,NOT_EVALUATED,,,,,,,,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,PROPULSION_SIZING,INTERNAL_EXCEPTION,PROPULSION_POWER_LIMIT: Sized power target of 6932.0 W exceeds maximum catalog motor power limit of 3400.0 W.,"Status: INTERNAL_EXCEPTION, Warnings: 0, Iterations: 0",3.52,0,False
2891,CUSTOM,3.96,92.6,145.2,79.5,RUNWAY,NET_RECOVERY,MOUNTAIN,53845.18,True,FAILED,NOT_EVALUATED,Conventional,,,NOT_EVALUATED,,,,,,,,,,,,,,,,,,,,,,,NOT_EVALUATED,,,,,,,,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,AVIONICS_SIZING,DATABASE_LIMITATION,COMPONENT_DATABASE_LIMITATION: Required communication range (92.60 km) exceeds the maximum range available in the telemetry catalog (80.00 km).,"Status: COMPONENT_DATABASE_LIMITATION, Warnings: 0, Iterations: 0",3.89,0,False
2893,DISASTER_RESPONSE,1.22,98.6,59.3,108.6,RUNWAY,RUNWAY,MOUNTAIN,2896.55,True,FAILED,NOT_EVALUATED,Conventional,,,NOT_EVALUATED,,,,,,,,,,,,,,,,,,,,,,,NOT_EVALUATED,,,,,,,,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,AVIONICS_SIZING,DATABASE_LIMITATION,COMPONENT_DATABASE_LIMITATION: Required communication range (98.60 km) exceeds the maximum range available in the telemetry catalog (80.00 km).,"Status: COMPONENT_DATABASE_LIMITATION, Warnings: 0, Iterations: 0",4.46,0,False
2894,TRAINING,4.54,37.9,127.2,90.1,CATAPULT,BELLY_LANDING,FOREST,71383.65,True,FAILED,NOT_EVALUATED,Conventional,,,NOT_EVALUATED,,,,,,,,,,,,,,,,,,,,,,,NOT_EVALUATED,,,,,,,,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,CONVERGENCE,PROPULSION_FAILURE,Subsystem execution failed with exception: PropulsionOptimizer failed: PropulsionOptimizer failed: No feasible design candidates found.; Convergence failed: Subsystem execution failed with exception: PropulsionOptimizer failed: PropulsionOptimizer failed: No feasible design candidates found.,"Status: PROPULSION_INFEASIBLE, Warnings: 0, Iterations: 0",3898.57,0,False
2895,MAPPING,3.84,86.0,135.3,103.8,RUNWAY,PARACHUTE,DESERT,14302.14,True,FAILED,NOT_EVALUATED,Conventional,,,NOT_EVALUATED,,,,,,,,,,,,,,,,,,,,,,,NOT_EVALUATED,,,,,,,,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,AVIONICS_SIZING,DATABASE_LIMITATION,COMPONENT_DATABASE_LIMITATION: Required communication range (86.00 km) exceeds the maximum range available in the telemetry catalog (80.00 km).,"Status: COMPONENT_DATABASE_LIMITATION, Warnings: 0, Iterations: 0",3.05,0,False
2897,CUSTOM,15.38,53.2,47.4,53.0,RUNWAY,RUNWAY,DESERT,52446.02,True,EXCEPTION,NOT_EVALUATED,Conventional,,,NOT_EVALUATED,,,,,,,,,,,,,,,,,,,,,,,NOT_EVALUATED,,,,,,,,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,PROPULSION_SIZING,INTERNAL_EXCEPTION,PROPULSION_POWER_LIMIT: Sized power target of 4257.8 W exceeds maximum catalog motor power limit of 3400.0 W.,"Status: INTERNAL_EXCEPTION, Warnings: 0, Iterations: 0",4.46,0,False
2907,SECURITY,1.12,117.6,137.4,82.7,HAND_LAUNCH,RUNWAY,DESERT,22024.11,True,FAILED,NOT_EVALUATED,Conventional,,,NOT_EVALUATED,,,,,,,,,,,,,,,,,,,,,,,NOT_EVALUATED,,,,,,,,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,FUSELAGE_SIZING,SIZING_FAILURE,"Sized fuselage width (0.16 m) exceeds wing root chord (0.15 m), which causes extreme aerodynamic blockage and drag. Select a more slender fuselage profile.","Status: SIZING_INFEASIBLE, Warnings: 0, Iterations: 0",3.06,0,False
2908,DISASTER_RESPONSE,3.5,86.5,110.2,58.8,CATAPULT,RUNWAY,FOREST,60772.73,True,FAILED,NOT_EVALUATED,Conventional,,,NOT_EVALUATED,,,,,,,,,,,,,,,,,,,,,,,NOT_EVALUATED,,,,,,,,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,AVIONICS_SIZING,DATABASE_LIMITATION,COMPONENT_DATABASE_LIMITATION: Required communication range (86.50 km) exceeds the maximum range available in the telemetry catalog (80.00 km).,"Status: COMPONENT_DATABASE_LIMITATION, Warnings: 0, Iterations: 0",2.78,0,False
2911,DELIVERY,4.24,83.0,64.3,96.9,CATAPULT,RUNWAY,MOUNTAIN,13300.28,True,FAILED,NOT_EVALUATED,Conventional,,,NOT_EVALUATED,,,,,,,,,,,,,,,,,,,,,,,NOT_EVALUATED,,,,,,,,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,AVIONICS_SIZING,DATABASE_LIMITATION,COMPONENT_DATABASE_LIMITATION: Required communication range (83.00 km) exceeds the maximum range available in the telemetry catalog (80.00 km).,"Status: COMPONENT_DATABASE_LIMITATION, Warnings: 0, Iterations: 0",3.05,0,False
2916,SURVEY,3.51,118.8,58.6,53.5,CATAPULT,RUNWAY,RURAL,73235.76,True,INVALID_INPUT,NOT_EVALUATED,Conventional,,,NOT_EVALUATED,,,,,,,,,,,,,,,,,,,,,,,NOT_EVALUATED,,,,,,,,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,MISSION_TRANSLATION,INVALID_REQUIREMENTS,Mission range (118.8 km) is physically inconsistent with cruise speed (53.5 km/h) and flight time (58.6 min). Max theoretical range is 52.3 km.,"Status: INVALID_REQUIREMENTS, Warnings: 0, Iterations: 0",0.23,0,False
2918,DISASTER_RESPONSE,4.87,46.2,136.5,106.2,HAND_LAUNCH,BELLY_LANDING,FOREST,54917.01,True,FAILED,NOT_EVALUATED,Conventional,,,NOT_EVALUATED,,,,,,,,,,,,,,,,,,,,,,,NOT_EVALUATED,,,,,,,,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,CONVERGENCE,PROPULSION_FAILURE,Subsystem execution failed with exception: PropulsionOptimizer failed: PropulsionOptimizer failed: No feasible design candidates found.; Convergence failed: Subsystem execution failed with exception: PropulsionOptimizer failed: PropulsionOptimizer failed: No feasible design candidates found.,"Status: PROPULSION_INFEASIBLE, Warnings: 0, Iterations: 0",4004.22,0,False
2919,SURVEY,1.06,82.8,149.5,87.8,RUNWAY,BELLY_LANDING,FOREST,26867.08,True,FAILED,NOT_EVALUATED,Conventional,,,NOT_EVALUATED,,,,,,,,,,,,,,,,,,,,,,,NOT_EVALUATED,,,,,,,,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,AVIONICS_SIZING,DATABASE_LIMITATION,COMPONENT_DATABASE_LIMITATION: Required communication range (82.80 km) exceeds the maximum range available in the telemetry catalog (80.00 km).,"Status: COMPONENT_DATABASE_LIMITATION, Warnings: 0, Iterations: 0",3.13,0,False
2930,SECURITY,3.52,84.9,145.4,92.1,HAND_LAUNCH,BELLY_LANDING,MOUNTAIN,16388.59,True,FAILED,NOT_EVALUATED,Conventional,,,NOT_EVALUATED,,,,,,,,,,,,,,,,,,,,,,,NOT_EVALUATED,,,,,,,,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,FUSELAGE_SIZING,SIZING_FAILURE,"Sized fuselage width (0.29 m) exceeds wing root chord (0.26 m), which causes extreme aerodynamic blockage and drag. Select a more slender fuselage profile.","Status: SIZING_INFEASIBLE, Warnings: 0, Iterations: 0",3.84,0,False
2936,SURVEY,3.73,62.2,64.8,70.8,CATAPULT,RUNWAY,RURAL,28034.67,True,FAILED,NOT_EVALUATED,Conventional,,,NOT_EVALUATED,,,,,,,,,,,,,,,,,,,,,,,NOT_EVALUATED,,,,,,,,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,CONVERGENCE,PROPULSION_FAILURE,Subsystem execution failed with exception: PropulsionOptimizer failed: PropulsionOptimizer failed: No feasible design candidates found.; Convergence failed: Subsystem execution failed with exception: PropulsionOptimizer failed: PropulsionOptimizer failed: No feasible design candidates found.,"Status: PROPULSION_INFEASIBLE, Warnings: 0, Iterations: 0",3968.96,0,False
2937,CUSTOM,1.05,91.5,47.3,94.9,RUNWAY,PARACHUTE,MOUNTAIN,71229.44,True,FAILED,NOT_EVALUATED,Conventional,,,NOT_EVALUATED,,,,,,,,,,,,,,,,,,,,,,,NOT_EVALUATED,,,,,,,,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,AVIONICS_SIZING,DATABASE_LIMITATION,COMPONENT_DATABASE_LIMITATION: Required communication range (91.50 km) exceeds the maximum range available in the telemetry catalog (80.00 km).,"Status: COMPONENT_DATABASE_LIMITATION, Warnings: 0, Iterations: 0",6.78,0,False
2953,CUSTOM,4.0,106.7,106.7,93.8,CATAPULT,NET_RECOVERY,DESERT,15309.37,True,FAILED,NOT_EVALUATED,Conventional,,,NOT_EVALUATED,,,,,,,,,,,,,,,,,,,,,,,NOT_EVALUATED,,,,,,,,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,AVIONICS_SIZING,DATABASE_LIMITATION,COMPONENT_DATABASE_LIMITATION: Required communication range (106.70 km) exceeds the maximum range available in the telemetry catalog (80.00 km).,"Status: COMPONENT_DATABASE_LIMITATION, Warnings: 0, Iterations: 0",2.89,0,False
2956,SECURITY,4.53,48.0,142.8,103.2,HAND_LAUNCH,PARACHUTE,DESERT,7044.82,True,FAILED,NOT_EVALUATED,Conventional,,,NOT_EVALUATED,,,,,,,,,,,,,,,,,,,,,,,NOT_EVALUATED,,,,,,,,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,FUSELAGE_SIZING,SIZING_FAILURE,"Sized fuselage width (0.33 m) exceeds wing root chord (0.29 m), which causes extreme aerodynamic blockage and drag. Select a more slender fuselage profile.","Status: SIZING_INFEASIBLE, Warnings: 0, Iterations: 0",3.38,0,False
2957,SECURITY,4.46,29.2,85.1,94.4,RUNWAY,RUNWAY,DESERT,39909.27,True,FAILED,NOT_EVALUATED,Conventional,,,NOT_EVALUATED,,,,,,,,,,,,,,,,,,,,,,,NOT_EVALUATED,,,,,,,,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,FUSELAGE_SIZING,SIZING_FAILURE,"Sized fuselage width (0.33 m) exceeds wing root chord (0.29 m), which causes extreme aerodynamic blockage and drag. Select a more slender fuselage profile.","Status: SIZING_INFEASIBLE, Warnings: 0, Iterations: 0",4.64,0,False
2970,SURVEY,1.83,114.8,92.9,90.7,CATAPULT,NET_RECOVERY,RURAL,63593.44,True,FAILED,NOT_EVALUATED,Conventional,,,NOT_EVALUATED,,,,,,,,,,,,,,,,,,,,,,,NOT_EVALUATED,,,,,,,,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,AVIONICS_SIZING,DATABASE_LIMITATION,COMPONENT_DATABASE_LIMITATION: Required communication range (114.80 km) exceeds the maximum range available in the telemetry catalog (80.00 km).,"Status: COMPONENT_DATABASE_LIMITATION, Warnings: 0, Iterations: 0",7.52,0,False
2974,AGRICULTURE,4.88,84.6,124.0,103.3,HAND_LAUNCH,BELLY_LANDING,DESERT,47515.12,True,FAILED,NOT_EVALUATED,Conventional,,,NOT_EVALUATED,,,,,,,,,,,,,,,,,,,,,,,NOT_EVALUATED,,,,,,,,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,AVIONICS_SIZING,DATABASE_LIMITATION,COMPONENT_DATABASE_LIMITATION: Required communication range (84.60 km) exceeds the maximum range available in the telemetry catalog (80.00 km).,"Status: COMPONENT_DATABASE_LIMITATION, Warnings: 0, Iterations: 0",3.33,0,False
2975,SECURITY,3.31,40.1,136.1,102.4,RUNWAY,RUNWAY,RURAL,4360.88,True,FAILED,NOT_EVALUATED,Conventional,,,NOT_EVALUATED,,,,,,,,,,,,,,,,,,,,,,,NOT_EVALUATED,,,,,,,,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,FUSELAGE_SIZING,SIZING_FAILURE,"Sized fuselage width (0.28 m) exceeds wing root chord (0.25 m), which causes extreme aerodynamic blockage and drag. Select a more slender fuselage profile.","Status: SIZING_INFEASIBLE, Warnings: 0, Iterations: 0",7.33,0,False
2980,TRAINING,3.37,56.7,145.7,78.1,HAND_LAUNCH,PARACHUTE,FOREST,55862.03,True,FAILED,NOT_EVALUATED,Conventional,,,NOT_EVALUATED,,,,,,,,,,,,,,,,,,,,,,,NOT_EVALUATED,,,,,,,,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,CONVERGENCE,PROPULSION_FAILURE,Subsystem execution failed with exception: PropulsionOptimizer failed: PropulsionOptimizer failed: No feasible design candidates found.; Convergence failed: Subsystem execution failed with exception: PropulsionOptimizer failed: PropulsionOptimizer failed: No feasible design candidates found.,"Status: PROPULSION_INFEASIBLE, Warnings: 0, Iterations: 0",3917.4,0,False
2985,TRAINING,3.7,49.1,94.0,52.0,HAND_LAUNCH,BELLY_LANDING,MOUNTAIN,38591.61,True,FAILED,NOT_EVALUATED,Conventional,,,NOT_EVALUATED,,,,,,,,,,,,,,,,,,,,,,,NOT_EVALUATED,,,,,,,,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,PERFORMANCE_SIZING,PERFORMANCE_FAILURE,"Cruise speed (52.0 kmh) is below the minimum safe cruise speed boundary (52.4 kmh, representing a 20.0% safety margin above clean stall).","Status: PERFORMANCE_INFEASIBLE, Warnings: 0, Iterations: 0",3.73,0,False
3011,SECURITY,2.64,32.1,87.3,72.5,CATAPULT,BELLY_LANDING,RURAL,72336.07,True,FAILED,NOT_EVALUATED,Conventional,,,NOT_EVALUATED,,,,,,,,,,,,,,,,,,,,,,,NOT_EVALUATED,,,,,,,,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,FUSELAGE_SIZING,SIZING_FAILURE,"Sized fuselage width (0.25 m) exceeds wing root chord (0.22 m), which causes extreme aerodynamic blockage and drag. Select a more slender fuselage profile.","Status: SIZING_INFEASIBLE, Warnings: 0, Iterations: 0",3.38,0,False
3012,MILITARY,2.66,41.3,136.3,86.2,RUNWAY,NET_RECOVERY,DESERT,79958.36,True,FAILED,NOT_EVALUATED,Conventional,,,NOT_EVALUATED,,,,,,,,,,,,,,,,,,,,,,,NOT_EVALUATED,,,,,,,,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,FUSELAGE_SIZING,SIZING_FAILURE,"Sized fuselage width (0.25 m) exceeds wing root chord (0.22 m), which causes extreme aerodynamic blockage and drag. Select a more slender fuselage profile.","Status: SIZING_INFEASIBLE, Warnings: 0, Iterations: 0",27.34,0,False
3023,RESEARCH,2.01,32.6,52.1,81.1,CATAPULT,BELLY_LANDING,MOUNTAIN,32449.23,True,FAILED,NOT_EVALUATED,Conventional,,,NOT_EVALUATED,,,,,,,,,,,,,,,,,,,,,,,NOT_EVALUATED,,,,,,,,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,CONVERGENCE,PROPULSION_FAILURE,Subsystem execution failed with exception: PropulsionOptimizer failed: PropulsionOptimizer failed: No feasible design candidates found.; Convergence failed: Subsystem execution failed with exception: PropulsionOptimizer failed: PropulsionOptimizer failed: No feasible design candidates found.,"Status: PROPULSION_INFEASIBLE, Warnings: 0, Iterations: 1",7874.35,1,False
3025,MAPPING,3.82,63.8,105.9,88.4,CATAPULT,NET_RECOVERY,RURAL,6553.98,True,FAILED,NOT_EVALUATED,Conventional,,,NOT_EVALUATED,,,,,,,,,,,,,,,,,,,,,,,NOT_EVALUATED,,,,,,,,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,CONVERGENCE,PROPULSION_FAILURE,Subsystem execution failed with exception: PropulsionOptimizer failed: PropulsionOptimizer failed: No feasible design candidates found.; Convergence failed: Subsystem execution failed with exception: PropulsionOptimizer failed: PropulsionOptimizer failed: No feasible design candidates found.,"Status: PROPULSION_INFEASIBLE, Warnings: 0, Iterations: 0",3929.48,0,False
3026,DELIVERY,3.63,56.3,64.7,75.1,RUNWAY,BELLY_LANDING,DESERT,38591.44,True,FAILED,NOT_EVALUATED,Conventional,,,NOT_EVALUATED,,,,,,,,,,,,,,,,,,,,,,,NOT_EVALUATED,,,,,,,,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,CONVERGENCE,PROPULSION_FAILURE,Subsystem execution failed with exception: PropulsionOptimizer failed: PropulsionOptimizer failed: No feasible design candidates found.; Convergence failed: Subsystem execution failed with exception: PropulsionOptimizer failed: PropulsionOptimizer failed: No feasible design candidates found.,"Status: PROPULSION_INFEASIBLE, Warnings: 0, Iterations: 0",3945.62,0,False
3030,CUSTOM,3.85,115.6,113.7,87.8,CATAPULT,NET_RECOVERY,RURAL,32278.78,True,FAILED,NOT_EVALUATED,Conventional,,,NOT_EVALUATED,,,,,,,,,,,,,,,,,,,,,,,NOT_EVALUATED,,,,,,,,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,AVIONICS_SIZING,DATABASE_LIMITATION,COMPONENT_DATABASE_LIMITATION: Required communication range (115.60 km) exceeds the maximum range available in the telemetry catalog (80.00 km).,"Status: COMPONENT_DATABASE_LIMITATION, Warnings: 0, Iterations: 0",5.3,0,False
3032,MILITARY,20.82,47.4,67.3,82.3,RUNWAY,RUNWAY,DESERT,10030.87,True,FAILED,NOT_EVALUATED,Conventional,,,NOT_EVALUATED,,,,,,,,,,,,,,,,,,,,,,,NOT_EVALUATED,,,,,,,,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,FUSELAGE_SIZING,SIZING_FAILURE,"Sized fuselage width (0.71 m) exceeds wing root chord (0.63 m), which causes extreme aerodynamic blockage and drag. Select a more slender fuselage profile.","Status: SIZING_INFEASIBLE, Warnings: 0, Iterations: 0",3.62,0,False
3035,MILITARY,3.25,64.3,95.1,86.5,CATAPULT,PARACHUTE,MOUNTAIN,48178.36,True,FAILED,NOT_EVALUATED,Conventional,,,NOT_EVALUATED,,,,,,,,,,,,,,,,,,,,,,,NOT_EVALUATED,,,,,,,,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,FUSELAGE_SIZING,SIZING_FAILURE,"Sized fuselage width (0.28 m) exceeds wing root chord (0.25 m), which causes extreme aerodynamic blockage and drag. Select a more slender fuselage profile.","Status: SIZING_INFEASIBLE, Warnings: 0, Iterations: 0",3.24,0,False
3063,CUSTOM,1.87,81.5,108.2,87.5,CATAPULT,PARACHUTE,FOREST,7236.79,True,FAILED,NOT_EVALUATED,Conventional,,,NOT_EVALUATED,,,,,,,,,,,,,,,,,,,,,,,NOT_EVALUATED,,,,,,,,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,AVIONICS_SIZING,DATABASE_LIMITATION,COMPONENT_DATABASE_LIMITATION: Required communication range (81.50 km) exceeds the maximum range available in the telemetry catalog (80.00 km).,"Status: COMPONENT_DATABASE_LIMITATION, Warnings: 0, Iterations: 0",5.37,0,False
3072,TRAINING,1.94,79.7,98.8,81.3,RUNWAY,NET_RECOVERY,MOUNTAIN,31143.11,True,EXCEPTION,NOT_EVALUATED,Conventional,,,NOT_EVALUATED,,,,,,,,,,,,,,,,,,,,,,,NOT_EVALUATED,,,,,,,,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,CONVERGENCE,INTERNAL_EXCEPTION,Design compliance score (76.0%) is below the minimum required safety compliance boundary (85.0%).,"Status: INTERNAL_EXCEPTION, Warnings: 0, Iterations: 5",20302.04,5,False
3077,DELIVERY,1.42,89.9,82.9,104.3,HAND_LAUNCH,NET_RECOVERY,FOREST,15328.68,True,FAILED,NOT_EVALUATED,Conventional,,,NOT_EVALUATED,,,,,,,,,,,,,,,,,,,,,,,NOT_EVALUATED,,,,,,,,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,PROPULSION_SIZING,DATABASE_LIMITATION,"COMPONENT_DATABASE_LIMITATION: Lightest available component of type 'Cargo' in database weighs 2.00 kg, which exceeds the maximum allowed structural payload limit of 1.49 kg.","Status: COMPONENT_DATABASE_LIMITATION, Warnings: 0, Iterations: 0",2.62,0,False
3078,DISASTER_RESPONSE,2.3,49.8,105.4,74.5,RUNWAY,BELLY_LANDING,FOREST,31139.67,True,EXCEPTION,NOT_EVALUATED,Conventional,,,NOT_EVALUATED,,,,,,,,,,,,,,,,,,,,,,,NOT_EVALUATED,,,,,,,,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,CONVERGENCE,INTERNAL_EXCEPTION,Design compliance score (76.0%) is below the minimum required safety compliance boundary (85.0%).,"Status: INTERNAL_EXCEPTION, Warnings: 0, Iterations: 4",16407.61,4,False
3086,MAPPING,4.02,74.5,145.3,81.7,CATAPULT,PARACHUTE,RURAL,11630.3,True,FAILED,NOT_EVALUATED,Conventional,,,NOT_EVALUATED,,,,,,,,,,,,,,,,,,,,,,,NOT_EVALUATED,,,,,,,,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,CONVERGENCE,PROPULSION_FAILURE,Subsystem execution failed with exception: PropulsionOptimizer failed: PropulsionOptimizer failed: No feasible design candidates found.; Convergence failed: Subsystem execution failed with exception: PropulsionOptimizer failed: PropulsionOptimizer failed: No feasible design candidates found.,"Status: PROPULSION_INFEASIBLE, Warnings: 0, Iterations: 0",3849.45,0,False
3101,CUSTOM,3.19,69.0,114.1,76.8,HAND_LAUNCH,NET_RECOVERY,MOUNTAIN,42342.79,True,FAILED,NOT_EVALUATED,Conventional,,,NOT_EVALUATED,,,,,,,,,,,,,,,,,,,,,,,NOT_EVALUATED,,,,,,,,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,CONVERGENCE,PROPULSION_FAILURE,Subsystem execution failed with exception: PropulsionOptimizer failed: PropulsionOptimizer failed: No feasible design candidates found.; Convergence failed: Subsystem execution failed with exception: PropulsionOptimizer failed: PropulsionOptimizer failed: No feasible design candidates found.,"Status: PROPULSION_INFEASIBLE, Warnings: 0, Iterations: 0",3739.52,0,False
3115,DISASTER_RESPONSE,2.16,89.4,99.4,105.3,HAND_LAUNCH,RUNWAY,FOREST,45462.63,True,FAILED,NOT_EVALUATED,Conventional,,,NOT_EVALUATED,,,,,,,,,,,,,,,,,,,,,,,NOT_EVALUATED,,,,,,,,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,AVIONICS_SIZING,DATABASE_LIMITATION,COMPONENT_DATABASE_LIMITATION: Required communication range (89.40 km) exceeds the maximum range available in the telemetry catalog (80.00 km).,"Status: COMPONENT_DATABASE_LIMITATION, Warnings: 0, Iterations: 0",3.85,0,False
3120,TRAINING,2.9,73.8,98.1,54.1,RUNWAY,NET_RECOVERY,FOREST,62380.06,True,FAILED,NOT_EVALUATED,Conventional,,,NOT_EVALUATED,,,,,,,,,,,,,,,,,,,,,,,NOT_EVALUATED,,,,,,,,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,PERFORMANCE_SIZING,PERFORMANCE_FAILURE,"Cruise speed (54.1 kmh) is below the minimum safe cruise speed boundary (55.3 kmh, representing a 20.0% safety margin above clean stall).","Status: PERFORMANCE_INFEASIBLE, Warnings: 0, Iterations: 0",4.08,0,False
3122,AGRICULTURE,24.91,10.6,81.4,89.0,RUNWAY,RUNWAY,RURAL,28519.01,True,EXCEPTION,NOT_EVALUATED,Conventional,,,NOT_EVALUATED,,,,,,,,,,,,,,,,,,,,,,,NOT_EVALUATED,,,,,,,,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,PROPULSION_SIZING,INTERNAL_EXCEPTION,PROPULSION_POWER_LIMIT: Sized power target of 7117.7 W exceeds maximum catalog motor power limit of 3400.0 W.,"Status: INTERNAL_EXCEPTION, Warnings: 0, Iterations: 0",3.12,0,False
3126,MAPPING,23.02,39.9,80.8,53.5,RUNWAY,RUNWAY,DESERT,10555.07,True,EXCEPTION,NOT_EVALUATED,Conventional,,,NOT_EVALUATED,,,,,,,,,,,,,,,,,,,,,,,NOT_EVALUATED,,,,,,,,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,PROPULSION_SIZING,INTERNAL_EXCEPTION,PROPULSION_POWER_LIMIT: Sized power target of 6372.9 W exceeds maximum catalog motor power limit of 3400.0 W.,"Status: INTERNAL_EXCEPTION, Warnings: 0, Iterations: 0",4.65,0,False
3136,AGRICULTURE,8.29,46.5,31.6,62.1,RUNWAY,RUNWAY,RURAL,53037.07,True,EXCEPTION,NOT_EVALUATED,Conventional,,,NOT_EVALUATED,,,,,,,,,,,,,,,,,,,,,,,NOT_EVALUATED,,,,,,,,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,PERFORMANCE_SIZING,INTERNAL_EXCEPTION,Sized maximum flight range (38.5 km) is below mission range requirement (46.5 km).,"Status: INTERNAL_EXCEPTION, Warnings: 0, Iterations: 0",3.68,0,False
3150,CUSTOM,2.94,54.0,106.2,72.3,CATAPULT,PARACHUTE,MOUNTAIN,76096.67,True,FAILED,NOT_EVALUATED,Conventional,,,NOT_EVALUATED,,,,,,,,,,,,,,,,,,,,,,,NOT_EVALUATED,,,,,,,,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,CONVERGENCE,PROPULSION_FAILURE,Subsystem execution failed with exception: PropulsionOptimizer failed: PropulsionOptimizer failed: No feasible design candidates found.; Convergence failed: Subsystem execution failed with exception: PropulsionOptimizer failed: PropulsionOptimizer failed: No feasible design candidates found.,"Status: PROPULSION_INFEASIBLE, Warnings: 0, Iterations: 0",4002.66,0,False
